entity,code,year,child_mortality_rate,fertility_rate_hist,continent,sub_region
Upper-middle-income countries,OWID_UMC,1952,7.92,5.683,,
Upper-middle-income countries,OWID_UMC,1953,7.92,5.458,,
Upper-middle-income countries,OWID_UMC,1954,7.92,5.591,,
Upper-middle-income countries,OWID_UMC,1955,7.92,5.578,,
Upper-middle-income countries,OWID_UMC,1956,7.92,5.361,,
Upper-middle-income countries,OWID_UMC,1957,7.92,5.655,,
Upper-middle-income countries,OWID_UMC,1958,7.92,5.276,,
Upper-middle-income countries,OWID_UMC,1959,7.92,4.771,,
Upper-middle-income countries,OWID_UMC,1960,7.92,4.636,,
Upper-middle-income countries,OWID_UMC,1961,7.92,4.326,,
Upper-middle-income countries,OWID_UMC,1962,7.92,5.458,,
Upper-middle-income countries,OWID_UMC,1963,7.92,6.176,,
Upper-middle-income countries,OWID_UMC,1964,7.92,5.714,,
Upper-middle-income countries,OWID_UMC,1965,7.92,5.652,,
Upper-middle-income countries,OWID_UMC,1966,7.92,5.48,,
Upper-middle-income countries,OWID_UMC,1967,7.92,5.194,,
Upper-middle-income countries,OWID_UMC,1968,7.92,5.535,,
Upper-middle-income countries,OWID_UMC,1969,7.92,5.344,,
Upper-middle-income countries,OWID_UMC,1970,7.92,5.277,,
Upper-middle-income countries,OWID_UMC,1971,7.92,4.964,,
Upper-middle-income countries,OWID_UMC,1972,7.92,4.725,,
Upper-middle-income countries,OWID_UMC,1973,7.92,4.492,,
Upper-middle-income countries,OWID_UMC,1974,7.92,4.164,,
Upper-middle-income countries,OWID_UMC,1975,7.92,3.816,,
Upper-middle-income countries,OWID_UMC,1976,7.92,3.605,,
Upper-middle-income countries,OWID_UMC,1977,7.92,3.362,,
Upper-middle-income countries,OWID_UMC,1978,7.92,3.264,,
Upper-middle-income countries,OWID_UMC,1979,7.92,3.248,,
Upper-middle-income countries,OWID_UMC,1980,7.92,3.205,,
Upper-middle-income countries,OWID_UMC,1981,7.54,3.188,,
Upper-middle-income countries,OWID_UMC,1982,7.19,3.243,,
Upper-middle-income countries,OWID_UMC,1983,6.92,2.98,,
Upper-middle-income countries,OWID_UMC,1984,6.66,2.958,,
Upper-middle-income countries,OWID_UMC,1985,6.43,2.928,,
Upper-middle-income countries,OWID_UMC,1986,6.2,2.949,,
Upper-middle-income countries,OWID_UMC,1987,6.02,2.943,,
Upper-middle-income countries,OWID_UMC,1988,5.91,2.789,,
Upper-middle-income countries,OWID_UMC,1989,5.79,2.742,,
Upper-middle-income countries,OWID_UMC,1990,5.64,2.701,,
Upper-middle-income countries,OWID_UMC,1991,5.5,2.351,,
Upper-middle-income countries,OWID_UMC,1992,5.32,2.225,,
Upper-middle-income countries,OWID_UMC,1993,5.15,2.153,,
Upper-middle-income countries,OWID_UMC,1994,4.95,2.103,,
Upper-middle-income countries,OWID_UMC,1995,4.76,2.064,,
Upper-middle-income countries,OWID_UMC,1996,4.57,2.02,,
Upper-middle-income countries,OWID_UMC,1997,4.37,1.983,,
Upper-middle-income countries,OWID_UMC,1998,4.17,1.956,,
Upper-middle-income countries,OWID_UMC,1999,3.97,1.928,,
Upper-middle-income countries,OWID_UMC,2000,3.77,1.95,,
Upper-middle-income countries,OWID_UMC,2001,3.57,1.893,,
Upper-middle-income countries,OWID_UMC,2002,3.38,1.875,,
Upper-middle-income countries,OWID_UMC,2003,3.19,1.862,,
Upper-middle-income countries,OWID_UMC,2004,3.09,1.875,,
Upper-middle-income countries,OWID_UMC,2005,2.85,1.879,,
Upper-middle-income countries,OWID_UMC,2006,2.69,1.886,,
Upper-middle-income countries,OWID_UMC,2007,2.52,1.902,,
Upper-middle-income countries,OWID_UMC,2008,2.37,1.925,,
Upper-middle-income countries,OWID_UMC,2009,2.22,1.935,,
Upper-middle-income countries,OWID_UMC,2010,2.1,1.927,,
Upper-middle-income countries,OWID_UMC,2011,1.99,1.931,,
Upper-middle-income countries,OWID_UMC,2012,1.88,2.009,,
Upper-middle-income countries,OWID_UMC,2013,1.8,1.962,,
Upper-middle-income countries,OWID_UMC,2014,1.71,1.991,,
Upper-middle-income countries,OWID_UMC,2015,1.64,1.928,,
Upper-middle-income countries,OWID_UMC,2016,1.57,1.956,,
Upper-middle-income countries,OWID_UMC,2017,1.49,1.943,,
Upper-middle-income countries,OWID_UMC,2018,1.47,1.804,,
Upper-middle-income countries,OWID_UMC,2019,1.44,1.762,,
Upper-middle-income countries,OWID_UMC,2020,1.44,1.619,,
Upper-middle-income countries,OWID_UMC,2021,1.43,1.554,,
Upper-middle-income countries,OWID_UMC,2022,1.41,1.501,,
Upper-middle-income countries,OWID_UMC,2023,1.41,1.479,,
World,OWID_WRL,1800,42.8,4.852,,
World,OWID_WRL,1801,42.7,4.852,,
World,OWID_WRL,1802,42.7,4.852,,
World,OWID_WRL,1803,42.6,4.852,,
World,OWID_WRL,1804,42.6,4.852,,
World,OWID_WRL,1805,42.6,4.852,,
World,OWID_WRL,1806,42.6,4.852,,
World,OWID_WRL,1807,42.5,4.852,,
World,OWID_WRL,1808,42.5,4.852,,
World,OWID_WRL,1809,42.5,4.852,,
World,OWID_WRL,1810,42.5,4.852,,
World,OWID_WRL,1811,42.4,4.852,,
World,OWID_WRL,1812,42.4,4.852,,
World,OWID_WRL,1813,42.3,4.852,,
World,OWID_WRL,1814,42.3,4.852,,
World,OWID_WRL,1815,42.2,4.852,,
World,OWID_WRL,1816,42.2,4.852,,
World,OWID_WRL,1817,42.2,4.852,,
World,OWID_WRL,1818,42.2,4.852,,
World,OWID_WRL,1819,42.2,4.852,,
World,OWID_WRL,1820,42.1,4.852,,
World,OWID_WRL,1821,42.1,4.852,,
World,OWID_WRL,1822,42.1,4.852,,
World,OWID_WRL,1823,42.1,4.852,,
World,OWID_WRL,1824,42.1,4.852,,
World,OWID_WRL,1825,42.1,4.852,,
World,OWID_WRL,1826,42.1,4.852,,
World,OWID_WRL,1827,42.1,4.852,,
World,OWID_WRL,1828,42.1,4.852,,
World,OWID_WRL,1829,42.1,4.852,,
World,OWID_WRL,1830,42.2,4.852,,
World,OWID_WRL,1831,42.2,4.852,,
World,OWID_WRL,1832,42.2,4.852,,
World,OWID_WRL,1833,42.2,4.852,,
World,OWID_WRL,1834,42.3,4.852,,
World,OWID_WRL,1835,42.2,4.852,,
World,OWID_WRL,1836,42.2,4.852,,
World,OWID_WRL,1837,42.2,4.852,,
World,OWID_WRL,1838,42.2,4.852,,
World,OWID_WRL,1839,42.1,4.852,,
World,OWID_WRL,1840,42.1,4.852,,
World,OWID_WRL,1841,42.1,4.852,,
World,OWID_WRL,1842,42.2,4.852,,
World,OWID_WRL,1843,42.1,4.852,,
World,OWID_WRL,1844,42.1,4.852,,
World,OWID_WRL,1845,42.0,4.852,,
World,OWID_WRL,1846,42.4,4.852,,
World,OWID_WRL,1847,42.2,4.852,,
World,OWID_WRL,1848,42.3,4.852,,
World,OWID_WRL,1849,42.3,4.852,,
World,OWID_WRL,1850,42.0,4.852,,
World,OWID_WRL,1851,42.4,4.852,,
World,OWID_WRL,1852,42.9,4.852,,
World,OWID_WRL,1853,43.2,4.852,,
World,OWID_WRL,1854,43.7,4.852,,
World,OWID_WRL,1855,44.0,4.852,,
World,OWID_WRL,1856,44.2,4.852,,
World,OWID_WRL,1857,44.2,4.852,,
World,OWID_WRL,1858,43.8,4.852,,
World,OWID_WRL,1859,43.7,4.852,,
World,OWID_WRL,1860,42.9,4.852,,
World,OWID_WRL,1861,42.9,4.852,,
World,OWID_WRL,1862,42.6,4.852,,
World,OWID_WRL,1863,42.5,4.852,,
World,OWID_WRL,1864,42.2,4.852,,
World,OWID_WRL,1865,42.3,4.852,,
World,OWID_WRL,1866,42.1,4.852,,
World,OWID_WRL,1867,42.0,4.852,,
World,OWID_WRL,1868,42.4,4.852,,
World,OWID_WRL,1869,42.1,4.852,,
World,OWID_WRL,1870,41.9,4.852,,
World,OWID_WRL,1871,42.2,4.852,,
World,OWID_WRL,1872,42.1,4.852,,
World,OWID_WRL,1873,41.8,4.852,,
World,OWID_WRL,1874,41.7,4.852,,
World,OWID_WRL,1875,41.5,4.852,,
World,OWID_WRL,1876,41.4,4.852,,
World,OWID_WRL,1877,41.2,4.852,,
World,OWID_WRL,1878,41.6,4.852,,
World,OWID_WRL,1879,41.1,4.852,,
World,OWID_WRL,1880,41.6,4.852,,
World,OWID_WRL,1881,41.1,4.852,,
World,OWID_WRL,1882,41.5,4.852,,
World,OWID_WRL,1883,41.4,4.852,,
World,OWID_WRL,1884,41.1,4.852,,
World,OWID_WRL,1885,41.2,4.852,,
World,OWID_WRL,1886,41.1,4.852,,
World,OWID_WRL,1887,41.1,4.852,,
World,OWID_WRL,1888,41.0,4.852,,
World,OWID_WRL,1889,41.2,4.852,,
World,OWID_WRL,1890,41.5,4.852,,
World,OWID_WRL,1891,41.3,4.852,,
World,OWID_WRL,1892,41.7,4.852,,
World,OWID_WRL,1893,41.2,4.852,,
World,OWID_WRL,1894,41.2,4.852,,
World,OWID_WRL,1895,41.3,4.852,,
World,OWID_WRL,1896,41.1,4.852,,
World,OWID_WRL,1897,41.0,4.852,,
World,OWID_WRL,1898,41.2,4.852,,
World,OWID_WRL,1899,40.8,4.852,,
World,OWID_WRL,1900,40.9,4.852,,
World,OWID_WRL,1901,40.8,4.852,,
World,OWID_WRL,1902,40.1,4.852,,
World,OWID_WRL,1903,39.5,4.852,,
World,OWID_WRL,1904,38.9,4.852,,
World,OWID_WRL,1905,38.8,4.852,,
World,OWID_WRL,1906,38.1,4.852,,
World,OWID_WRL,1907,37.4,4.852,,
World,OWID_WRL,1908,37.2,4.852,,
World,OWID_WRL,1909,36.6,4.852,,
World,OWID_WRL,1910,36.4,4.852,,
World,OWID_WRL,1911,36.0,4.852,,
World,OWID_WRL,1912,35.5,4.852,,
World,OWID_WRL,1913,35.1,4.852,,
World,OWID_WRL,1914,35.4,4.852,,
World,OWID_WRL,1915,35.3,4.852,,
World,OWID_WRL,1916,35.1,4.852,,
World,OWID_WRL,1917,35.3,4.852,,
World,OWID_WRL,1918,37.6,4.852,,
World,OWID_WRL,1919,35.7,4.852,,
World,OWID_WRL,1920,34.4,4.852,,
World,OWID_WRL,1921,34.2,4.852,,
World,OWID_WRL,1922,33.2,4.852,,
World,OWID_WRL,1923,33.1,4.852,,
World,OWID_WRL,1924,33.1,4.852,,
World,OWID_WRL,1925,32.4,4.852,,
World,OWID_WRL,1926,32.7,4.852,,
World,OWID_WRL,1927,31.9,4.852,,
World,OWID_WRL,1928,31.9,4.852,,
World,OWID_WRL,1929,32.0,4.852,,
World,OWID_WRL,1930,31.6,4.852,,
World,OWID_WRL,1931,31.4,4.852,,
World,OWID_WRL,1932,30.7,4.852,,
World,OWID_WRL,1933,30.5,4.852,,
World,OWID_WRL,1934,30.7,4.852,,
World,OWID_WRL,1935,29.5,4.852,,
World,OWID_WRL,1936,29.1,4.852,,
World,OWID_WRL,1937,28.8,4.852,,
World,OWID_WRL,1938,28.7,4.852,,
World,OWID_WRL,1939,28.0,4.852,,
World,OWID_WRL,1940,27.9,4.852,,
World,OWID_WRL,1941,27.8,4.852,,
World,OWID_WRL,1942,27.9,4.852,,
World,OWID_WRL,1943,27.7,4.852,,
World,OWID_WRL,1944,27.4,4.852,,
World,OWID_WRL,1945,26.7,4.852,,
World,OWID_WRL,1946,25.8,4.852,,
World,OWID_WRL,1947,25.5,4.852,,
World,OWID_WRL,1948,24.9,4.852,,
World,OWID_WRL,1949,24.9,4.852,,
World,OWID_WRL,1950,24.7,4.852,,
World,OWID_WRL,1951,24.3,4.816,,
World,OWID_WRL,1952,23.9,5.001,,
World,OWID_WRL,1953,23.3,4.922,,
World,OWID_WRL,1954,22.8,4.998,,
World,OWID_WRL,1955,22.3,5.003,,
World,OWID_WRL,1956,21.3,4.931,,
World,OWID_WRL,1957,20.5,5.068,,
World,OWID_WRL,1958,19.7,4.932,,
World,OWID_WRL,1959,19.9,4.74,,
World,OWID_WRL,1960,20.2,4.696,,
World,OWID_WRL,1961,18.8,4.571,,
World,OWID_WRL,1962,17.0,5.022,,
World,OWID_WRL,1963,16.2,5.308,,
World,OWID_WRL,1964,15.7,5.123,,
World,OWID_WRL,1965,15.1,5.071,,
World,OWID_WRL,1966,15.1,4.961,,
World,OWID_WRL,1967,15.3,4.852,,
World,OWID_WRL,1968,15.0,4.963,,
World,OWID_WRL,1969,14.6,4.866,,
World,OWID_WRL,1970,14.2,4.825,,
World,OWID_WRL,1971,13.9,4.679,,
World,OWID_WRL,1972,13.7,4.545,,
World,OWID_WRL,1973,13.5,4.416,,
World,OWID_WRL,1974,13.3,4.259,,
World,OWID_WRL,1975,13.1,4.08,,
World,OWID_WRL,1976,12.8,3.974,,
World,OWID_WRL,1977,12.6,3.85,,
World,OWID_WRL,1978,12.3,3.787,,
World,OWID_WRL,1979,11.9,3.771,,
World,OWID_WRL,1980,11.85,3.744,,
World,OWID_WRL,1981,11.5,3.711,,
World,OWID_WRL,1982,11.18,3.712,,
World,OWID_WRL,1983,11.09,3.581,,
World,OWID_WRL,1984,10.89,3.553,,
World,OWID_WRL,1985,10.62,3.515,,
World,OWID_WRL,1986,10.31,3.504,,
World,OWID_WRL,1987,9.94,3.476,,
World,OWID_WRL,1988,9.87,3.39,,
World,OWID_WRL,1989,9.55,3.347,,
World,OWID_WRL,1990,9.36,3.31,,
World,OWID_WRL,1991,9.33,3.131,,
World,OWID_WRL,1992,9.27,3.044,,
World,OWID_WRL,1993,9.08,2.98,,
World,OWID_WRL,1994,8.96,2.933,,
World,OWID_WRL,1995,8.78,2.889,,
World,OWID_WRL,1996,8.6,2.846,,
World,OWID_WRL,1997,8.4,2.809,,
World,OWID_WRL,1998,8.23,2.776,,
World,OWID_WRL,1999,7.93,2.75,,
World,OWID_WRL,2000,7.67,2.754,,
World,OWID_WRL,2001,7.41,2.714,,
World,OWID_WRL,2002,7.15,2.684,,
World,OWID_WRL,2003,6.86,2.659,,
World,OWID_WRL,2004,6.62,2.647,,
World,OWID_WRL,2005,6.33,2.63,,
World,OWID_WRL,2006,6.06,2.625,,
World,OWID_WRL,2007,5.8,2.623,,
World,OWID_WRL,2008,5.58,2.626,,
World,OWID_WRL,2009,5.4,2.621,,
World,OWID_WRL,2010,5.17,2.602,,
World,OWID_WRL,2011,5.06,2.588,,
World,OWID_WRL,2012,4.78,2.607,,
World,OWID_WRL,2013,4.61,2.572,,
World,OWID_WRL,2014,4.49,2.564,,
World,OWID_WRL,2015,4.37,2.537,,
World,OWID_WRL,2016,4.24,2.536,,
World,OWID_WRL,2017,4.13,2.504,,
World,OWID_WRL,2018,4.02,2.437,,
World,OWID_WRL,2019,3.95,2.397,,
World,OWID_WRL,2020,3.87,2.322,,
World,OWID_WRL,2021,3.82,2.291,,
World,OWID_WRL,2022,3.82,2.265,,
World,OWID_WRL,2023,3.67,2.251,,
